,tempID,theTime,temperature,groupName
5537,5560,2020-02-14 10:03:04,1226.0,Default Grp
5538,5561,2020-02-14 10:03:05,1228.0,Default Grp
5539,5562,2020-02-14 10:03:05,1230.0,Default Grp
5540,5563,2020-02-14 10:03:05,1232.0,Default Grp
5541,5564,2020-02-14 10:03:06,1234.0,Default Grp
5542,5565,2020-02-14 10:03:06,1236.0,Default Grp
5543,5566,2020-02-14 10:03:06,68.0,Default Grp
5544,5567,2020-02-14 10:03:06,1238.0,Default Grp
5545,5568,2020-02-14 10:03:07,1240.0,Default Grp
5546,5569,2020-02-14 10:03:07,1242.0,Default Grp
5547,5570,2020-02-14 10:03:07,1244.0,Default Grp
5548,5571,2020-02-14 10:03:08,1246.0,Default Grp
5549,5572,2020-02-14 10:03:08,1248.0,Default Grp
5550,5573,2020-02-14 10:03:08,1250.0,Default Grp
5551,5574,2020-02-14 10:03:08,70.0,Default Grp
5552,5575,2020-02-14 10:03:09,1252.0,Default Grp
5553,5576,2020-02-14 10:03:09,94.0,Sharhan
5554,5577,2020-02-14 10:03:09,1254.0,Default Grp
5555,5578,2020-02-14 10:03:09,1256.0,Default Grp
5556,5579,2020-02-14 10:03:10,1258.0,Default Grp
5557,5580,2020-02-14 10:03:10,1260.0,Default Grp
5558,5581,2020-02-14 10:03:10,1262.0,Default Grp
5559,5582,2020-02-14 10:03:11,1264.0,Default Grp
5560,5583,2020-02-14 10:03:11,72.0,Default Grp
5561,5584,2020-02-14 10:03:11,1266.0,Default Grp
5562,5585,2020-02-14 10:03:11,1268.0,Default Grp
5563,5586,2020-02-14 10:03:12,1270.0,Default Grp
5564,5587,2020-02-14 10:03:12,1272.0,Default Grp
5565,5588,2020-02-14 10:03:12,1274.0,Default Grp
5566,5589,2020-02-14 10:03:12,1276.0,Default Grp
5567,5590,2020-02-14 10:03:13,1278.0,Default Grp
5568,5591,2020-02-14 10:03:13,1280.0,Default Grp
5569,5592,2020-02-14 10:03:13,74.0,Default Grp
5570,5593,2020-02-14 10:03:13,1282.0,Default Grp
5571,5594,2020-02-14 10:03:14,96.0,Sharhan
5572,5595,2020-02-14 10:03:14,1284.0,Default Grp
5573,5596,2020-02-14 10:03:14,1286.0,Default Grp
5574,5597,2020-02-14 10:03:14,1288.0,Default Grp
5575,5598,2020-02-14 10:03:15,1290.0,Default Grp
5576,5599,2020-02-14 10:03:15,1292.0,Default Grp
5577,5600,2020-02-14 10:03:15,1294.0,Default Grp
5578,5601,2020-02-14 10:03:15,76.0,Default Grp
5579,5602,2020-02-14 10:03:16,1296.0,Default Grp
5580,5603,2020-02-14 10:03:16,1298.0,Default Grp
5581,5604,2020-02-14 10:03:16,1300.0,Default Grp
5582,5605,2020-02-14 10:03:17,1302.0,Default Grp
5583,5606,2020-02-14 10:03:17,1304.0,Default Grp
5584,5607,2020-02-14 10:03:17,1306.0,Default Grp
5585,5608,2020-02-14 10:03:18,1308.0,Default Grp
5586,5609,2020-02-14 10:03:18,78.0,Default Grp
5587,5610,2020-02-14 10:03:18,1310.0,Default Grp
5588,5611,2020-02-14 10:03:18,1312.0,Default Grp
5589,5612,2020-02-14 10:03:19,98.0,Sharhan
5590,5613,2020-02-14 10:03:19,1314.0,Default Grp
5591,5614,2020-02-14 10:03:19,1316.0,Default Grp
5592,5615,2020-02-14 10:03:19,1318.0,Default Grp
5593,5616,2020-02-14 10:03:20,1320.0,Default Grp
5594,5617,2020-02-14 10:03:20,1322.0,Default Grp
5595,5618,2020-02-14 10:03:20,80.0,Default Grp
5596,5619,2020-02-14 10:03:20,1324.0,Default Grp
5597,5620,2020-02-14 10:03:21,1326.0,Default Grp
5598,5621,2020-02-14 10:03:21,1328.0,Default Grp
5599,5622,2020-02-14 10:03:21,1330.0,Default Grp
5600,5623,2020-02-14 10:03:22,1332.0,Default Grp
5601,5624,2020-02-14 10:03:22,1334.0,Default Grp
5602,5625,2020-02-14 10:03:22,1336.0,Default Grp
5603,5626,2020-02-14 10:03:22,82.0,Default Grp
5604,5627,2020-02-14 10:03:23,1338.0,Default Grp
5605,5628,2020-02-14 10:03:23,1340.0,Default Grp
5606,5629,2020-02-14 10:03:23,1342.0,Default Grp
5607,5630,2020-02-14 10:03:24,1344.0,Default Grp
5608,5631,2020-02-14 10:03:24,100.0,Sharhan
5609,5632,2020-02-14 10:03:24,1346.0,Default Grp
5610,5633,2020-02-14 10:03:24,1348.0,Default Grp
5611,5634,2020-02-14 10:03:25,1350.0,Default Grp
5612,5635,2020-02-14 10:03:25,84.0,Default Grp
5613,5636,2020-02-14 10:03:25,1352.0,Default Grp
5614,5637,2020-02-14 10:03:25,1354.0,Default Grp
5615,5638,2020-02-14 10:03:26,1356.0,Default Grp
5616,5639,2020-02-14 10:03:26,1358.0,Default Grp
5617,5640,2020-02-14 10:03:26,1360.0,Default Grp
5618,5641,2020-02-14 10:03:27,1362.0,Default Grp
5619,5642,2020-02-14 10:03:27,22.0,Default Grp
5620,5643,2020-02-14 10:03:27,1364.0,Default Grp
5621,5644,2020-02-14 10:03:27,86.0,Default Grp
5622,5645,2020-02-14 10:03:27,1366.0,Default Grp
5623,5646,2020-02-14 10:03:28,1368.0,Default Grp
5624,5647,2020-02-14 10:03:28,1370.0,Default Grp
5625,5648,2020-02-14 10:03:28,1372.0,Default Grp
5626,5649,2020-02-14 10:03:29,1374.0,Default Grp
5627,5650,2020-02-14 10:03:29,102.0,Sharhan
5628,5651,2020-02-14 10:03:29,1376.0,Default Grp
5629,5652,2020-02-14 10:03:29,1378.0,Default Grp
5630,5653,2020-02-14 10:03:29,88.0,Default Grp
5631,5654,2020-02-14 10:03:30,1380.0,Default Grp
5632,5655,2020-02-14 10:03:30,1382.0,Default Grp
5633,5656,2020-02-14 10:03:30,1384.0,Default Grp
5634,5657,2020-02-14 10:03:31,1386.0,Default Grp
5635,5658,2020-02-14 10:03:31,1388.0,Default Grp
5636,5659,2020-02-14 10:03:31,1390.0,Default Grp
5637,5660,2020-02-14 10:03:31,1392.0,Default Grp
5638,5661,2020-02-14 10:03:32,90.0,Default Grp
5639,5662,2020-02-14 10:03:32,1394.0,Default Grp
5640,5663,2020-02-14 10:03:32,1396.0,Default Grp
5641,5664,2020-02-14 10:03:32,1398.0,Default Grp
5642,5665,2020-02-14 10:03:33,1400.0,Default Grp
5643,5666,2020-02-14 10:03:33,1402.0,Default Grp
5644,5667,2020-02-14 10:03:34,1404.0,Default Grp
5645,5668,2020-02-14 10:03:34,104.0,Sharhan
5646,5669,2020-02-14 10:03:34,1406.0,Default Grp
5647,5670,2020-02-14 10:03:34,92.0,Default Grp
5648,5671,2020-02-14 10:03:34,1408.0,Default Grp
5649,5672,2020-02-14 10:03:35,1410.0,Default Grp
5650,5673,2020-02-14 10:03:35,1412.0,Default Grp
5651,5674,2020-02-14 10:03:35,1414.0,Default Grp
5652,5675,2020-02-14 10:03:36,1416.0,Default Grp
5653,5676,2020-02-14 10:03:36,1418.0,Default Grp
5654,5677,2020-02-14 10:03:36,1420.0,Default Grp
5655,5678,2020-02-14 10:03:36,94.0,Default Grp
5656,5679,2020-02-14 10:03:37,1422.0,Default Grp
5657,5680,2020-02-14 10:03:37,1424.0,Default Grp
5658,5681,2020-02-14 10:03:37,1426.0,Default Grp
5659,5682,2020-02-14 10:03:38,1428.0,Default Grp
5660,5683,2020-02-14 10:03:38,1430.0,Default Grp
5661,5684,2020-02-14 10:03:38,1432.0,Default Grp
5662,5685,2020-02-14 10:03:39,106.0,Sharhan
5663,5686,2020-02-14 10:03:39,1434.0,Default Grp
5664,5687,2020-02-14 10:03:39,96.0,Default Grp
5665,5688,2020-02-14 10:03:39,1436.0,Default Grp
5666,5689,2020-02-14 10:03:40,1438.0,Default Grp
5667,5690,2020-02-14 10:03:40,1440.0,Default Grp
5668,5691,2020-02-14 10:03:40,1442.0,Default Grp
5669,5692,2020-02-14 10:03:41,1444.0,Default Grp
5670,5693,2020-02-14 10:03:41,1446.0,Default Grp
5671,5694,2020-02-14 10:03:41,98.0,Default Grp
5672,5695,2020-02-14 10:03:41,1448.0,Default Grp
5673,5696,2020-02-14 10:03:41,1450.0,Default Grp
5674,5697,2020-02-14 10:03:42,1452.0,Default Grp
5675,5698,2020-02-14 10:03:42,1454.0,Default Grp
5676,5699,2020-02-14 10:03:42,1456.0,Default Grp
5677,5700,2020-02-14 10:03:43,1458.0,Default Grp
5678,5701,2020-02-14 10:03:43,1460.0,Default Grp
5679,5702,2020-02-14 10:03:43,100.0,Default Grp
5680,5703,2020-02-14 10:03:43,1462.0,Default Grp
5681,5704,2020-02-14 10:03:44,108.0,Sharhan
5682,5705,2020-02-14 10:03:44,1464.0,Default Grp
5683,5706,2020-02-14 10:03:44,1466.0,Default Grp
5684,5707,2020-02-14 10:03:44,1468.0,Default Grp
5685,5708,2020-02-14 10:03:45,1470.0,Default Grp
5686,5709,2020-02-14 10:03:45,1472.0,Default Grp
5687,5710,2020-02-14 10:03:45,1474.0,Default Grp
5688,5711,2020-02-14 10:03:46,1476.0,Default Grp
5689,5712,2020-02-14 10:03:46,102.0,Default Grp
5690,5713,2020-02-14 10:03:46,1478.0,Default Grp
5691,5714,2020-02-14 10:03:46,1480.0,Default Grp
5692,5715,2020-02-14 10:03:47,1482.0,Default Grp
5693,5716,2020-02-14 10:03:47,1484.0,Default Grp
5694,5717,2020-02-14 10:03:47,1486.0,Default Grp
5695,5718,2020-02-14 10:03:48,1488.0,Default Grp
5696,5719,2020-02-14 10:03:48,1490.0,Default Grp
5697,5720,2020-02-14 10:03:48,1492.0,Default Grp
5698,5721,2020-02-14 10:03:49,1494.0,Default Grp
5699,5722,2020-02-14 10:03:49,110.0,Sharhan
5700,5723,2020-02-14 10:03:49,1496.0,Default Grp
5701,5724,2020-02-14 10:03:49,1498.0,Default Grp
5702,5725,2020-02-14 10:03:50,1500.0,Default Grp
5703,5726,2020-02-14 10:03:50,1502.0,Default Grp
5704,5727,2020-02-14 10:03:50,1504.0,Default Grp
5705,5728,2020-02-14 10:03:51,1506.0,Default Grp
5706,5729,2020-02-14 10:03:51,1508.0,Default Grp
5707,5730,2020-02-14 10:03:51,1510.0,Default Grp
5708,5731,2020-02-14 10:03:52,1512.0,Default Grp
5709,5732,2020-02-14 10:03:52,1514.0,Default Grp
5710,5733,2020-02-14 10:03:52,1516.0,Default Grp
5711,5734,2020-02-14 10:03:53,1518.0,Default Grp
5712,5735,2020-02-14 10:03:53,1520.0,Default Grp
5713,5736,2020-02-14 10:03:53,1522.0,Default Grp
5714,5737,2020-02-14 10:03:54,1524.0,Default Grp
5715,5738,2020-02-14 10:03:54,112.0,Sharhan
5716,5739,2020-02-14 10:03:54,1526.0,Default Grp
5717,5740,2020-02-14 10:03:54,1528.0,Default Grp
5718,5741,2020-02-14 10:03:55,1530.0,Default Grp
5719,5742,2020-02-14 10:03:55,1532.0,Default Grp
5720,5743,2020-02-14 10:03:55,1534.0,Default Grp
5721,5744,2020-02-14 10:03:56,1536.0,Default Grp
5722,5745,2020-02-14 10:03:56,1538.0,Default Grp
5723,5746,2020-02-14 10:03:56,1540.0,Default Grp
5724,5747,2020-02-14 10:03:57,1542.0,Default Grp
5725,5748,2020-02-14 10:03:57,1544.0,Default Grp
5726,5749,2020-02-14 10:03:57,1546.0,Default Grp
5727,5750,2020-02-14 10:03:58,1548.0,Default Grp
5728,5751,2020-02-14 10:03:58,1550.0,Default Grp
5729,5752,2020-02-14 10:03:58,1552.0,Default Grp
5730,5753,2020-02-14 10:03:59,1554.0,Default Grp
5731,5754,2020-02-14 10:03:59,114.0,Sharhan
5732,5755,2020-02-14 10:03:59,1556.0,Default Grp
5733,5756,2020-02-14 10:03:59,1558.0,Default Grp
5734,5757,2020-02-14 10:04:00,1560.0,Default Grp
5735,5758,2020-02-14 10:04:00,1562.0,Default Grp
5736,5759,2020-02-14 10:04:00,1564.0,Default Grp
5737,5760,2020-02-14 10:04:01,1566.0,Default Grp
5738,5761,2020-02-14 10:04:01,1568.0,Default Grp
5739,5762,2020-02-14 10:04:01,4.0,Default Grp
5740,5763,2020-02-14 10:04:01,1570.0,Default Grp
5741,5764,2020-02-14 10:04:02,1572.0,Default Grp
5742,5765,2020-02-14 10:04:02,1574.0,Default Grp
5743,5766,2020-02-14 10:04:02,1576.0,Default Grp
5744,5767,2020-02-14 10:04:03,1578.0,Default Grp
5745,5768,2020-02-14 10:04:03,1580.0,Default Grp
5746,5769,2020-02-14 10:04:03,1582.0,Default Grp
5747,5770,2020-02-14 10:04:03,6.0,Default Grp
5748,5771,2020-02-14 10:04:04,1584.0,Default Grp
5749,5772,2020-02-14 10:04:04,116.0,Sharhan
5750,5773,2020-02-14 10:04:04,1586.0,Default Grp
5751,5774,2020-02-14 10:04:04,1588.0,Default Grp
5752,5775,2020-02-14 10:04:05,1590.0,Default Grp
5753,5776,2020-02-14 10:04:05,1592.0,Default Grp
5754,5777,2020-02-14 10:04:05,1594.0,Default Grp
5755,5778,2020-02-14 10:04:05,1596.0,Default Grp
5756,5779,2020-02-14 10:04:06,8.0,Default Grp
5757,5780,2020-02-14 10:04:06,1598.0,Default Grp
5758,5781,2020-02-14 10:04:06,1600.0,Default Grp
5759,5782,2020-02-14 10:04:07,1602.0,Default Grp
5760,5783,2020-02-14 10:04:07,1604.0,Default Grp
5761,5784,2020-02-14 10:04:07,1606.0,Default Grp
5762,5785,2020-02-14 10:04:08,1608.0,Default Grp
5763,5786,2020-02-14 10:04:08,1610.0,Default Grp
5764,5787,2020-02-14 10:04:08,10.0,Default Grp
5765,5788,2020-02-14 10:04:08,1612.0,Default Grp
5766,5789,2020-02-14 10:04:09,1614.0,Default Grp
5767,5790,2020-02-14 10:04:09,118.0,Sharhan
5768,5791,2020-02-14 10:04:09,1616.0,Default Grp
5769,5792,2020-02-14 10:04:09,1618.0,Default Grp
5770,5793,2020-02-14 10:04:10,1620.0,Default Grp
5771,5794,2020-02-14 10:04:10,1622.0,Default Grp
5772,5795,2020-02-14 10:04:10,1624.0,Default Grp
5773,5796,2020-02-14 10:04:10,12.0,Default Grp
5774,5797,2020-02-14 10:04:11,1626.0,Default Grp
5775,5798,2020-02-14 10:04:11,1628.0,Default Grp
5776,5799,2020-02-14 10:04:11,1630.0,Default Grp
5777,5800,2020-02-14 10:04:12,1632.0,Default Grp
5778,5801,2020-02-14 10:04:12,1634.0,Default Grp
5779,5802,2020-02-14 10:04:12,1636.0,Default Grp
5780,5803,2020-02-14 10:04:12,1638.0,Default Grp
5781,5804,2020-02-14 10:04:13,14.0,Default Grp
5782,5805,2020-02-14 10:04:13,1640.0,Default Grp
5783,5806,2020-02-14 10:04:13,1642.0,Default Grp
5784,5807,2020-02-14 10:04:13,1644.0,Default Grp
5785,5808,2020-02-14 10:04:14,120.0,Sharhan
5786,5809,2020-02-14 10:04:14,1646.0,Default Grp
5787,5810,2020-02-14 10:04:14,1648.0,Default Grp
5788,5811,2020-02-14 10:04:14,1650.0,Default Grp
5789,5812,2020-02-14 10:04:15,1652.0,Default Grp
5790,5813,2020-02-14 10:04:15,16.0,Default Grp
5791,5814,2020-02-14 10:04:15,1654.0,Default Grp
5792,5815,2020-02-14 10:04:15,1656.0,Default Grp
5793,5816,2020-02-14 10:04:16,1658.0,Default Grp
5794,5817,2020-02-14 10:04:16,1660.0,Default Grp
5795,5818,2020-02-14 10:04:16,1662.0,Default Grp
5796,5819,2020-02-14 10:04:17,1664.0,Default Grp
5797,5820,2020-02-14 10:04:17,1666.0,Default Grp
5798,5821,2020-02-14 10:04:17,18.0,Default Grp
5799,5822,2020-02-14 10:04:17,1668.0,Default Grp
5800,5823,2020-02-14 10:04:18,1670.0,Default Grp
5801,5824,2020-02-14 10:04:18,1672.0,Default Grp
5802,5825,2020-02-14 10:04:18,1674.0,Default Grp
5803,5826,2020-02-14 10:04:19,122.0,Sharhan
5804,5827,2020-02-14 10:04:19,1676.0,Default Grp
5805,5828,2020-02-14 10:04:19,1678.0,Default Grp
5806,5829,2020-02-14 10:04:19,1680.0,Default Grp
5807,5830,2020-02-14 10:04:20,20.0,Default Grp
5808,5831,2020-02-14 10:04:20,1682.0,Default Grp
5809,5832,2020-02-14 10:04:20,1684.0,Default Grp
5810,5833,2020-02-14 10:04:20,1686.0,Default Grp
5811,5834,2020-02-14 10:04:21,1688.0,Default Grp
5812,5835,2020-02-14 10:04:21,1690.0,Default Grp
5813,5836,2020-02-14 10:04:21,1692.0,Default Grp
5814,5837,2020-02-14 10:04:22,1694.0,Default Grp
5815,5838,2020-02-14 10:04:22,1696.0,Default Grp
5816,5839,2020-02-14 10:04:22,22.0,Default Grp
5817,5840,2020-02-14 10:04:22,1698.0,Default Grp
5818,5841,2020-02-14 10:04:23,1700.0,Default Grp
5819,5842,2020-02-14 10:04:23,1702.0,Default Grp
5820,5843,2020-02-14 10:04:23,1704.0,Default Grp
5821,5844,2020-02-14 10:04:24,1706.0,Default Grp
5822,5845,2020-02-14 10:04:24,124.0,Sharhan
5823,5846,2020-02-14 10:04:24,1708.0,Default Grp
5824,5847,2020-02-14 10:04:24,1710.0,Default Grp
5825,5848,2020-02-14 10:04:24,24.0,Default Grp
5826,5849,2020-02-14 10:04:25,1712.0,Default Grp
5827,5850,2020-02-14 10:04:25,1714.0,Default Grp
5828,5851,2020-02-14 10:04:25,1716.0,Default Grp
5829,5852,2020-02-14 10:04:26,1718.0,Default Grp
5830,5853,2020-02-14 10:04:26,1720.0,Default Grp
5831,5854,2020-02-14 10:04:26,1722.0,Default Grp
5832,5855,2020-02-14 10:04:27,1724.0,Default Grp
5833,5856,2020-02-14 10:04:27,26.0,Default Grp
5834,5857,2020-02-14 10:04:27,1726.0,Default Grp
5835,5858,2020-02-14 10:04:27,1728.0,Default Grp
5836,5859,2020-02-14 10:04:28,1730.0,Default Grp
5837,5860,2020-02-14 10:04:28,1732.0,Default Grp
5838,5861,2020-02-14 10:04:28,1734.0,Default Grp
5839,5862,2020-02-14 10:04:29,1736.0,Default Grp
5840,5863,2020-02-14 10:04:29,126.0,Sharhan
5841,5864,2020-02-14 10:04:29,1738.0,Default Grp
5842,5865,2020-02-14 10:04:29,28.0,Default Grp
5843,5866,2020-02-14 10:04:29,1740.0,Default Grp
5844,5867,2020-02-14 10:04:29,5000700.0,Default Grp
5845,5868,2020-02-14 10:04:30,1742.0,Default Grp
5846,5869,2020-02-14 10:04:30,1744.0,Default Grp
5847,5870,2020-02-14 10:04:30,1746.0,Default Grp
5848,5871,2020-02-14 10:04:31,1748.0,Default Grp
5849,5872,2020-02-14 10:04:31,1750.0,Default Grp
5850,5873,2020-02-14 10:04:31,1752.0,Default Grp
5851,5874,2020-02-14 10:04:31,30.0,Default Grp
5852,5875,2020-02-14 10:04:32,1754.0,Default Grp
5853,5876,2020-02-14 10:04:32,1756.0,Default Grp
5854,5877,2020-02-14 10:04:32,1758.0,Default Grp
5855,5878,2020-02-14 10:04:33,1760.0,Default Grp
5856,5879,2020-02-14 10:04:33,1762.0,Default Grp
5857,5880,2020-02-14 10:04:33,1764.0,Default Grp
5858,5881,2020-02-14 10:04:34,1766.0,Default Grp
5859,5882,2020-02-14 10:04:34,32.0,Default Grp
5860,5883,2020-02-14 10:04:34,128.0,Sharhan
5861,5884,2020-02-14 10:04:34,1768.0,Default Grp
5862,5885,2020-02-14 10:04:34,1770.0,Default Grp
5863,5886,2020-02-14 10:04:35,1772.0,Default Grp
5864,5887,2020-02-14 10:04:35,1774.0,Default Grp
5865,5888,2020-02-14 10:04:35,1776.0,Default Grp
5866,5889,2020-02-14 10:04:36,1778.0,Default Grp
5867,5890,2020-02-14 10:04:36,1780.0,Default Grp
5868,5891,2020-02-14 10:04:36,1782.0,Default Grp
5869,5892,2020-02-14 10:04:37,1784.0,Default Grp
5870,5893,2020-02-14 10:04:37,1786.0,Default Grp
5871,5894,2020-02-14 10:04:37,1788.0,Default Grp
5872,5895,2020-02-14 10:04:38,1790.0,Default Grp
5873,5896,2020-02-14 10:04:38,1792.0,Default Grp
5874,5897,2020-02-14 10:04:38,1794.0,Default Grp
5875,5898,2020-02-14 10:04:39,1796.0,Default Grp
5876,5899,2020-02-14 10:04:39,130.0,Sharhan
5877,5900,2020-02-14 10:04:39,1798.0,Default Grp
5878,5901,2020-02-14 10:04:39,1800.0,Default Grp
5879,5902,2020-02-14 10:04:40,1802.0,Default Grp
5880,5903,2020-02-14 10:04:40,1804.0,Default Grp
5881,5904,2020-02-14 10:04:40,1806.0,Default Grp
5882,5905,2020-02-14 10:04:41,1808.0,Default Grp
5883,5906,2020-02-14 10:04:41,1810.0,Default Grp
5884,5907,2020-02-14 10:04:41,1812.0,Default Grp
5885,5908,2020-02-14 10:04:42,1814.0,Default Grp
5886,5909,2020-02-14 10:04:42,1816.0,Default Grp
5887,5910,2020-02-14 10:04:42,1818.0,Default Grp
5888,5911,2020-02-14 10:04:43,1820.0,Default Grp
5889,5912,2020-02-14 10:04:43,1822.0,Default Grp
5890,5913,2020-02-14 10:04:43,1824.0,Default Grp
5891,5914,2020-02-14 10:04:43,1826.0,Default Grp
5892,5915,2020-02-14 10:04:44,132.0,Sharhan
5893,5916,2020-02-14 10:04:44,1828.0,Default Grp
5894,5917,2020-02-14 10:04:44,1830.0,Default Grp
5895,5918,2020-02-14 10:04:45,1832.0,Default Grp
5896,5919,2020-02-14 10:04:45,1834.0,Default Grp
5897,5920,2020-02-14 10:04:45,1836.0,Default Grp
5898,5921,2020-02-14 10:04:45,1838.0,Default Grp
5899,5922,2020-02-14 10:04:46,1840.0,Default Grp
5900,5923,2020-02-14 10:04:46,1842.0,Default Grp
5901,5924,2020-02-14 10:04:46,1844.0,Default Grp
5902,5925,2020-02-14 10:04:47,1846.0,Default Grp
5903,5926,2020-02-14 10:04:47,1848.0,Default Grp
5904,5927,2020-02-14 10:04:47,1850.0,Default Grp
5905,5928,2020-02-14 10:04:48,1852.0,Default Grp
5906,5929,2020-02-14 10:04:48,1854.0,Default Grp
5907,5930,2020-02-14 10:04:48,1856.0,Default Grp
5908,5931,2020-02-14 10:04:49,134.0,Sharhan
5909,5932,2020-02-14 10:04:49,1858.0,Default Grp
5910,5933,2020-02-14 10:04:49,1860.0,Default Grp
5911,5934,2020-02-14 10:04:49,1862.0,Default Grp
5912,5935,2020-02-14 10:04:50,1864.0,Default Grp
5913,5936,2020-02-14 10:04:50,1866.0,Default Grp
5914,5937,2020-02-14 10:04:50,1868.0,Default Grp
5915,5938,2020-02-14 10:04:51,1870.0,Default Grp
5916,5939,2020-02-14 10:04:51,1872.0,Default Grp
5917,5940,2020-02-14 10:04:51,5000700.0,Default Grp
5918,5941,2020-02-14 10:04:51,1874.0,Default Grp
5919,5942,2020-02-14 10:04:52,1876.0,Default Grp
5920,5943,2020-02-14 10:04:52,1878.0,Default Grp
5921,5944,2020-02-14 10:04:52,1880.0,Default Grp
5922,5945,2020-02-14 10:04:53,1882.0,Default Grp
5923,5946,2020-02-14 10:04:53,4.0,Default Grp
5924,5947,2020-02-14 10:04:53,1884.0,Default Grp
5925,5948,2020-02-14 10:04:53,1886.0,Default Grp
5926,5949,2020-02-14 10:04:54,1888.0,Default Grp
5927,5950,2020-02-14 10:04:54,136.0,Sharhan
5928,5951,2020-02-14 10:04:54,1890.0,Default Grp
5929,5952,2020-02-14 10:04:54,1892.0,Default Grp
5930,5953,2020-02-14 10:04:55,1894.0,Default Grp
5931,5954,2020-02-14 10:04:55,1896.0,Default Grp
5932,5955,2020-02-14 10:04:55,1898.0,Default Grp
5933,5956,2020-02-14 10:04:55,6.0,Default Grp
5934,5957,2020-02-14 10:04:56,1900.0,Default Grp
5935,5958,2020-02-14 10:04:56,1902.0,Default Grp
5936,5959,2020-02-14 10:04:56,1904.0,Default Grp
5937,5960,2020-02-14 10:04:57,1906.0,Default Grp
5938,5961,2020-02-14 10:04:57,1908.0,Default Grp
5939,5962,2020-02-14 10:04:57,1910.0,Default Grp
5940,5963,2020-02-14 10:04:58,1912.0,Default Grp
5941,5964,2020-02-14 10:04:58,8.0,Default Grp
5942,5965,2020-02-14 10:04:58,1914.0,Default Grp
5943,5966,2020-02-14 10:04:58,1916.0,Default Grp
5944,5967,2020-02-14 10:04:59,1918.0,Default Grp
5945,5968,2020-02-14 10:04:59,138.0,Sharhan
5946,5969,2020-02-14 10:04:59,1920.0,Default Grp
5947,5970,2020-02-14 10:04:59,1922.0,Default Grp
5948,5971,2020-02-14 10:05:00,1924.0,Default Grp
5949,5972,2020-02-14 10:05:00,1926.0,Default Grp
5950,5973,2020-02-14 10:05:00,10.0,Default Grp
5951,5974,2020-02-14 10:05:00,1928.0,Default Grp
5952,5975,2020-02-14 10:05:01,1930.0,Default Grp
5953,5976,2020-02-14 10:05:01,1932.0,Default Grp
5954,5977,2020-02-14 10:05:01,1934.0,Default Grp
5955,5978,2020-02-14 10:05:02,1936.0,Default Grp
5956,5979,2020-02-14 10:05:02,1938.0,Default Grp
5957,5980,2020-02-14 10:05:02,1940.0,Default Grp
5958,5981,2020-02-14 10:05:02,12.0,Default Grp
5959,5982,2020-02-14 10:05:03,1942.0,Default Grp
5960,5983,2020-02-14 10:05:03,1944.0,Default Grp
5961,5984,2020-02-14 10:05:03,1946.0,Default Grp
5962,5985,2020-02-14 10:05:04,1948.0,Default Grp
5963,5986,2020-02-14 10:05:04,140.0,Sharhan
5964,5987,2020-02-14 10:05:04,1950.0,Default Grp
5965,5988,2020-02-14 10:05:04,1952.0,Default Grp
5966,5989,2020-02-14 10:05:05,1954.0,Default Grp
5967,5990,2020-02-14 10:05:05,14.0,Default Grp
5968,5991,2020-02-14 10:05:05,1956.0,Default Grp
5969,5992,2020-02-14 10:05:05,1958.0,Default Grp
5970,5993,2020-02-14 10:05:06,1960.0,Default Grp
5971,5994,2020-02-14 10:05:06,1962.0,Default Grp
5972,5995,2020-02-14 10:05:06,1964.0,Default Grp
5973,5996,2020-02-14 10:05:07,1966.0,Default Grp
5974,5997,2020-02-14 10:05:07,1968.0,Default Grp
5975,5998,2020-02-14 10:05:07,16.0,Default Grp
5976,5999,2020-02-14 10:05:07,1970.0,Default Grp
5977,6000,2020-02-14 10:05:08,1972.0,Default Grp
5978,6001,2020-02-14 10:05:08,1974.0,Default Grp
5979,6002,2020-02-14 10:05:08,1976.0,Default Grp
5980,6003,2020-02-14 10:05:09,1978.0,Default Grp
5981,6004,2020-02-14 10:05:09,142.0,Sharhan
5982,6005,2020-02-14 10:05:09,1980.0,Default Grp
5983,6006,2020-02-14 10:05:09,1982.0,Default Grp
5984,6007,2020-02-14 10:05:09,18.0,Default Grp
5985,6008,2020-02-14 10:05:09,1984.0,Default Grp
5986,6009,2020-02-14 10:05:10,1986.0,Default Grp
5987,6010,2020-02-14 10:05:10,1988.0,Default Grp
5988,6011,2020-02-14 10:05:10,1990.0,Default Grp
5989,6012,2020-02-14 10:05:11,1992.0,Default Grp
5990,6013,2020-02-14 10:05:11,1994.0,Default Grp
5991,6014,2020-02-14 10:05:11,1996.0,Default Grp
5992,6015,2020-02-14 10:05:12,20.0,Default Grp
5993,6016,2020-02-14 10:05:12,1998.0,Default Grp
5994,6017,2020-02-14 10:05:12,2000.0,Default Grp
5995,6018,2020-02-14 10:05:12,2002.0,Default Grp
5996,6019,2020-02-14 10:05:13,2004.0,Default Grp
5997,6020,2020-02-14 10:05:13,2006.0,Default Grp
5998,6021,2020-02-14 10:05:13,2008.0,Default Grp
5999,6022,2020-02-14 10:05:14,144.0,Sharhan
6000,6023,2020-02-14 10:05:14,2010.0,Default Grp
6001,6024,2020-02-14 10:05:14,22.0,Default Grp
6002,6025,2020-02-14 10:05:14,2012.0,Default Grp
6003,6026,2020-02-14 10:05:14,2014.0,Default Grp
6004,6027,2020-02-14 10:05:15,2016.0,Default Grp
