"DataID","temp1","temp2","ldr","heater","humidity1","humidity2","pump","TimeRead"
"1740","36","0","0","0","0","0","0","2020-12-06 14:24:59"
"1741","0","0","723","0","0","0","0","2020-12-06 14:24:59"
"1742","0","0","0","0","0","65","0","2020-12-06 14:24:59"
"1743","0","0","0","0","12","0","0","2020-12-06 14:24:59"
"1744","0","20","0","0","0","0","0","2020-12-06 14:24:59"
"1745","39","0","0","0","0","0","0","2020-12-06 14:25:00"
"1746","0","0","0","0","0","68","0","2020-12-06 14:25:00"
"1747","0","0","0","0","9","0","0","2020-12-06 14:25:00"
"1748","0","20","0","0","0","0","0","2020-12-06 14:25:00"
"1749","31","0","0","0","0","0","0","2020-12-06 14:25:01"
"1750","0","0","0","0","0","44","0","2020-12-06 14:25:01"
"1751","0","0","0","0","11","0","0","2020-12-06 14:25:01"
"1752","0","28","0","0","0","0","0","2020-12-06 14:25:02"
"1753","37","0","0","0","0","0","0","2020-12-06 14:25:02"
"1754","0","0","774","0","0","0","0","2020-12-06 14:25:02"
"1755","0","0","0","0","23","0","0","2020-12-06 14:25:02"
"1756","0","0","0","0","0","83","0","2020-12-06 14:25:02"
"1757","0","25","0","0","0","0","0","2020-12-06 14:25:02"
"1758","0","0","0","0","0","0","ON","2020-12-06 14:25:03"
"1759","0","0","0","OFF","0","0","0","2020-12-06 14:25:03"
"1760","37","0","0","0","0","0","0","2020-12-06 14:25:03"
"1761","0","0","0","0","0","91","0","2020-12-06 14:25:03"
"1762","0","0","0","0","25","0","0","2020-12-06 14:25:03"
"1763","0","24","0","0","0","0","0","2020-12-06 14:25:03"
"1764","38","0","0","0","0","0","0","2020-12-06 14:25:04"
"1765","0","0","0","0","55","0","0","2020-12-06 14:25:04"
"1766","0","0","0","0","0","68","0","2020-12-06 14:25:04"
"1767","0","27","0","0","0","0","0","2020-12-06 14:25:05"
"1768","38","0","0","0","0","0","0","2020-12-06 14:25:05"
"1769","0","0","943","0","0","0","0","2020-12-06 14:25:05"
"1770","0","0","0","0","13","0","0","2020-12-06 14:25:06"
"1771","0","0","0","0","0","82","0","2020-12-06 14:25:06"
"1772","0","20","0","0","0","0","0","2020-12-06 14:25:06"
"1773","34","0","0","0","0","0","0","2020-12-06 14:25:06"
"1774","0","0","0","0","55","0","0","2020-12-06 14:25:07"
"1775","0","0","0","0","0","77","0","2020-12-06 14:25:07"
"1776","0","26","0","0","0","0","0","2020-12-06 14:25:07"
"1777","32","0","0","0","0","0","0","2020-12-06 14:25:07"
"1778","0","0","0","0","0","66","0","2020-12-06 14:25:08"
"1779","0","0","0","0","29","0","0","2020-12-06 14:25:08"
"1780","0","21","0","0","0","0","0","2020-12-06 14:25:08"
"1781","0","0","0","0","0","0","ON","2020-12-06 14:25:08"
"1782","0","0","0","OFF","0","0","0","2020-12-06 14:25:08"
"1783","37","0","0","0","0","0","0","2020-12-06 14:25:08"
"1784","0","0","792","0","0","0","0","2020-12-06 14:25:08"
"1785","0","0","0","0","9","0","0","2020-12-06 14:25:09"
"1786","0","0","0","0","0","63","0","2020-12-06 14:25:09"
"1787","0","30","0","0","0","0","0","2020-12-06 14:25:09"
"1788","30","0","0","0","0","0","0","2020-12-06 14:25:09"
"1789","0","0","0","0","0","69","0","2020-12-06 14:25:10"
"1790","0","0","0","0","16","0","0","2020-12-06 14:25:10"
"1791","0","24","0","0","0","0","0","2020-12-06 14:25:10"
"1792","32","0","0","0","0","0","0","2020-12-06 14:25:10"
"1793","0","0","0","0","0","87","0","2020-12-06 14:25:11"
"1794","0","0","0","0","15","0","0","2020-12-06 14:25:11"
"1795","0","30","0","0","0","0","0","2020-12-06 14:25:11"
"1796","38","0","0","0","0","0","0","2020-12-06 14:25:11"
"1797","0","0","878","0","0","0","0","2020-12-06 14:25:11"
"1798","0","0","0","0","0","46","0","2020-12-06 14:25:12"
"1799","0","0","0","0","29","0","0","2020-12-06 14:25:12"
"1800","0","24","0","0","0","0","0","2020-12-06 14:25:12"
"1801","34","0","0","0","0","0","0","2020-12-06 14:25:12"
"1802","0","0","0","0","0","68","0","2020-12-06 14:25:13"
"1803","0","0","0","0","0","0","ON","2020-12-06 14:25:13"
"1804","0","0","0","0","56","0","0","2020-12-06 14:25:13"
"1805","0","28","0","0","0","0","0","2020-12-06 14:25:13"
"1806","0","0","0","OFF","0","0","0","2020-12-06 14:25:13"
"1807","39","0","0","0","0","0","0","2020-12-06 14:25:13"
"1808","0","0","0","0","0","70","0","2020-12-06 14:25:14"
"1809","0","0","0","0","47","0","0","2020-12-06 14:25:14"
"1810","0","29","0","0","0","0","0","2020-12-06 14:25:14"
"1811","40","0","0","0","0","0","0","2020-12-06 14:25:14"
"1812","0","0","763","0","0","0","0","2020-12-06 14:25:14"
"1813","0","0","0","0","0","62","0","2020-12-06 14:25:15"
"1814","0","0","0","0","19","0","0","2020-12-06 14:25:15"
"1815","0","26","0","0","0","0","0","2020-12-06 14:25:15"
"1816","35","0","0","0","0","0","0","2020-12-06 14:25:15"
"1817","0","0","0","0","0","92","0","2020-12-06 14:25:16"
"1818","0","0","0","0","44","0","0","2020-12-06 14:25:16"
"1819","0","26","0","0","0","0","0","2020-12-06 14:25:16"
"1820","39","0","0","0","0","0","0","2020-12-06 14:25:16"
"1821","0","0","0","0","0","40","0","2020-12-06 14:25:17"
"1822","0","0","0","0","54","0","0","2020-12-06 14:25:17"
"1823","0","28","0","0","0","0","0","2020-12-06 14:25:17"
"1824","38","0","0","0","0","0","0","2020-12-06 14:25:17"
"1825","0","0","641","0","0","0","0","2020-12-06 14:25:17"
"1826","0","0","0","0","0","0","ON","2020-12-06 14:25:18"
"1827","0","0","0","0","0","48","0","2020-12-06 14:25:18"
"1828","0","0","0","0","27","0","0","2020-12-06 14:25:18"
"1829","0","0","0","OFF","0","0","0","2020-12-06 14:25:18"
"1830","0","30","0","0","0","0","0","2020-12-06 14:25:18"
"1831","36","0","0","0","0","0","0","2020-12-06 14:25:18"
"1832","0","0","0","0","0","73","0","2020-12-06 14:25:19"
"1833","0","0","0","0","34","0","0","2020-12-06 14:25:19"
"1834","0","24","0","0","0","0","0","2020-12-06 14:25:19"
"1835","30","0","0","0","0","0","0","2020-12-06 14:25:19"
"1836","0","0","0","0","0","40","0","2020-12-06 14:25:20"
"1837","0","0","0","0","41","0","0","2020-12-06 14:25:20"
"1838","0","30","0","0","0","0","0","2020-12-06 14:25:20"
"1839","38","0","0","0","0","0","0","2020-12-06 14:25:20"
"1840","0","0","858","0","0","0","0","2020-12-06 14:25:20"
"1841","0","0","0","0","0","53","0","2020-12-06 14:25:21"
"1842","0","0","0","0","60","0","0","2020-12-06 14:25:21"
"1843","0","28","0","0","0","0","0","2020-12-06 14:25:21"
"1844","40","0","0","0","0","0","0","2020-12-06 14:25:21"
"1845","0","0","0","0","0","71","0","2020-12-06 14:25:22"
"1846","0","0","0","0","33","0","0","2020-12-06 14:25:22"
"1847","0","30","0","0","0","0","0","2020-12-06 14:25:22"
"1848","33","0","0","0","0","0","0","2020-12-06 14:25:22"
"1849","0","0","0","0","0","0","OFF","2020-12-06 14:25:23"
"1850","0","0","0","0","0","99","0","2020-12-06 14:25:23"
"1851","0","0","0","OFF","0","0","0","2020-12-06 14:25:23"
"1852","0","0","0","0","46","0","0","2020-12-06 14:25:23"
"1853","0","23","0","0","0","0","0","2020-12-06 14:25:23"
"1854","30","0","0","0","0","0","0","2020-12-06 14:25:23"
"1855","0","0","361","0","0","0","0","2020-12-06 14:25:23"
"1856","0","0","0","0","0","83","0","2020-12-06 14:25:24"
"1857","0","0","0","0","44","0","0","2020-12-06 14:25:24"
"1858","0","30","0","0","0","0","0","2020-12-06 14:25:24"
"1859","30","0","0","0","0","0","0","2020-12-06 14:25:24"
"1860","0","0","0","0","0","100","0","2020-12-06 14:25:25"
"1861","0","0","0","0","26","0","0","2020-12-06 14:25:25"
"1862","0","23","0","0","0","0","0","2020-12-06 14:25:25"
"1863","39","0","0","0","0","0","0","2020-12-06 14:25:25"
"1864","0","0","0","0","0","66","0","2020-12-06 14:25:26"
"1865","0","0","0","0","41","0","0","2020-12-06 14:25:26"
"1866","0","22","0","0","0","0","0","2020-12-06 14:25:26"
"1867","40","0","0","0","0","0","0","2020-12-06 14:25:26"
"1868","0","0","983","0","0","0","0","2020-12-06 14:25:26"
"1869","0","0","0","0","0","72","0","2020-12-06 14:25:27"
"1870","0","0","0","0","20","0","0","2020-12-06 14:25:27"
"1871","0","21","0","0","0","0","0","2020-12-06 14:25:27"
"1872","35","0","0","0","0","0","0","2020-12-06 14:25:27"
"1873","0","0","0","0","0","0","ON","2020-12-06 14:25:28"
"1874","0","0","0","OFF","0","0","0","2020-12-06 14:25:28"
"1875","0","0","0","0","0","56","0","2020-12-06 14:25:28"
"1876","0","0","0","0","31","0","0","2020-12-06 14:25:28"
"1877","0","26","0","0","0","0","0","2020-12-06 14:25:28"
"1878","31","0","0","0","0","0","0","2020-12-06 14:25:28"
"1879","0","0","0","0","0","61","0","2020-12-06 14:25:29"
"1880","0","0","0","0","32","0","0","2020-12-06 14:25:29"
"1881","0","23","0","0","0","0","0","2020-12-06 14:25:29"
"1882","33","0","0","0","0","0","0","2020-12-06 14:25:29"
"1883","0","0","157","0","0","0","0","2020-12-06 14:25:29"
"1884","0","0","0","0","0","91","0","2020-12-06 14:25:30"
"1885","0","0","0","0","7","0","0","2020-12-06 14:25:30"
"1886","0","25","0","0","0","0","0","2020-12-06 14:25:30"
"1887","38","0","0","0","0","0","0","2020-12-06 14:25:30"
"1888","0","0","0","0","0","80","0","2020-12-06 14:25:31"
"1889","0","0","0","0","29","0","0","2020-12-06 14:25:31"
"1890","0","22","0","0","0","0","0","2020-12-06 14:25:31"
"1891","39","0","0","0","0","0","0","2020-12-06 14:25:31"
"1892","0","0","0","0","0","86","0","2020-12-06 14:25:32"
"1893","0","0","0","0","14","0","0","2020-12-06 14:25:32"
"1894","0","26","0","0","0","0","0","2020-12-06 14:25:32"
"1895","39","0","0","0","0","0","0","2020-12-06 14:25:32"
"1896","0","0","640","0","0","0","0","2020-12-06 14:25:32"
"1897","0","0","0","0","0","0","OFF","2020-12-06 14:25:33"
"1898","0","0","0","ON","0","0","0","2020-12-06 14:25:33"
"1899","0","0","0","0","0","78","0","2020-12-06 14:25:33"
"1900","0","0","0","0","13","0","0","2020-12-06 14:25:33"
"1901","0","21","0","0","0","0","0","2020-12-06 14:25:33"
"1902","40","0","0","0","0","0","0","2020-12-06 14:25:33"
"1903","0","0","0","0","0","59","0","2020-12-06 14:25:34"
"1904","0","0","0","0","13","0","0","2020-12-06 14:25:34"
"1905","0","30","0","0","0","0","0","2020-12-06 14:25:34"
"1906","36","0","0","0","0","0","0","2020-12-06 14:25:34"
"1907","0","0","0","0","0","66","0","2020-12-06 14:25:35"
"1908","0","0","0","0","59","0","0","2020-12-06 14:25:35"
"1909","0","29","0","0","0","0","0","2020-12-06 14:25:35"
"1910","37","0","0","0","0","0","0","2020-12-06 14:25:35"
"1911","0","0","824","0","0","0","0","2020-12-06 14:25:35"
"1912","0","0","0","0","0","55","0","2020-12-06 14:25:36"
"1913","0","0","0","0","18","0","0","2020-12-06 14:25:36"
"1914","0","25","0","0","0","0","0","2020-12-06 14:25:36"
"1915","33","0","0","0","0","0","0","2020-12-06 14:25:36"
"1916","0","0","0","0","0","42","0","2020-12-06 14:25:37"
"1917","0","0","0","0","33","0","0","2020-12-06 14:25:37"
"1918","0","28","0","0","0","0","0","2020-12-06 14:25:37"
"1919","37","0","0","0","0","0","0","2020-12-06 14:25:37"
"1920","0","0","0","0","0","0","OFF","2020-12-06 14:25:38"
"1921","0","0","0","ON","0","0","0","2020-12-06 14:25:38"
"1922","0","0","0","0","0","77","0","2020-12-06 14:25:38"
"1923","0","0","0","0","60","0","0","2020-12-06 14:25:38"
"1924","0","27","0","0","0","0","0","2020-12-06 14:25:38"
"1925","32","0","0","0","0","0","0","2020-12-06 14:25:38"
"1926","0","0","102","0","0","0","0","2020-12-06 14:25:38"
"1927","0","0","0","0","0","92","0","2020-12-06 14:25:39"
"1928","0","0","0","0","10","0","0","2020-12-06 14:25:39"
"1929","0","24","0","0","0","0","0","2020-12-06 14:25:39"
"1930","34","0","0","0","0","0","0","2020-12-06 14:25:39"
"1931","0","0","0","0","0","75","0","2020-12-06 14:25:40"
"1932","0","0","0","0","17","0","0","2020-12-06 14:25:40"
"1933","0","30","0","0","0","0","0","2020-12-06 14:25:40"
"1934","38","0","0","0","0","0","0","2020-12-06 14:25:40"
"1935","0","0","0","0","0","55","0","2020-12-06 14:25:41"
"1936","0","0","0","0","5","0","0","2020-12-06 14:25:41"
"1937","0","21","0","0","0","0","0","2020-12-06 14:25:41"
"1938","32","0","0","0","0","0","0","2020-12-06 14:25:41"
"1939","0","0","138","0","0","0","0","2020-12-06 14:25:41"
"1940","0","0","0","0","0","54","0","2020-12-06 14:25:42"
"1941","0","0","0","0","57","0","0","2020-12-06 14:25:42"
"1942","0","22","0","0","0","0","0","2020-12-06 14:25:42"
"1943","38","0","0","0","0","0","0","2020-12-06 14:25:42"
"1944","0","0","0","0","0","0","OFF","2020-12-06 14:25:43"
"1945","0","0","0","OFF","0","0","0","2020-12-06 14:25:43"
"1946","0","0","0","0","0","80","0","2020-12-06 14:25:43"
"1947","0","0","0","0","24","0","0","2020-12-06 14:25:43"
"1948","0","22","0","0","0","0","0","2020-12-06 14:25:43"
"1949","30","0","0","0","0","0","0","2020-12-06 14:25:43"
"1950","0","0","0","0","0","51","0","2020-12-06 14:25:44"
"1951","0","0","0","0","7","0","0","2020-12-06 14:25:44"
"1952","0","29","0","0","0","0","0","2020-12-06 14:25:44"
"1953","37","0","0","0","0","0","0","2020-12-06 14:25:44"
"1954","0","0","607","0","0","0","0","2020-12-06 14:25:44"
"1955","0","0","0","0","0","94","0","2020-12-06 14:25:45"
"1956","0","0","0","0","6","0","0","2020-12-06 14:25:45"
"1957","0","27","0","0","0","0","0","2020-12-06 14:25:45"
"1958","39","0","0","0","0","0","0","2020-12-06 14:25:45"
"1959","0","0","0","0","0","96","0","2020-12-06 14:25:46"
"1960","0","0","0","0","6","0","0","2020-12-06 14:25:46"
"1961","0","23","0","0","0","0","0","2020-12-06 14:25:46"
"1962","37","0","0","0","0","0","0","2020-12-06 14:25:46"
"1963","0","0","0","0","0","93","0","2020-12-06 14:25:47"
"1964","0","0","0","0","42","0","0","2020-12-06 14:25:47"
"1965","0","25","0","0","0","0","0","2020-12-06 14:25:47"
"1966","35","0","0","0","0","0","0","2020-12-06 14:25:47"
"1967","0","0","987","0","0","0","0","2020-12-06 14:25:47"
"1968","0","0","0","0","0","0","OFF","2020-12-06 14:25:48"
"1969","0","0","0","ON","0","0","0","2020-12-06 14:25:48"
"1970","0","0","0","0","0","49","0","2020-12-06 14:25:48"
"1971","0","0","0","0","27","0","0","2020-12-06 14:25:48"
"1972","0","26","0","0","0","0","0","2020-12-06 14:25:48"
"1973","32","0","0","0","0","0","0","2020-12-06 14:25:48"
"1974","0","0","0","0","0","71","0","2020-12-06 14:25:49"
"1975","0","0","0","0","28","0","0","2020-12-06 14:25:49"
"1976","0","23","0","0","0","0","0","2020-12-06 14:25:49"
"1977","37","0","0","0","0","0","0","2020-12-06 14:25:49"
"1978","0","0","0","0","0","54","0","2020-12-06 14:25:50"
"1979","0","0","0","0","12","0","0","2020-12-06 14:25:50"
"1980","0","23","0","0","0","0","0","2020-12-06 14:25:50"
"1981","35","0","0","0","0","0","0","2020-12-06 14:25:50"
"1982","0","0","903","0","0","0","0","2020-12-06 14:25:50"
"1983","0","0","0","0","0","79","0","2020-12-06 14:25:51"
"1984","0","0","0","0","13","0","0","2020-12-06 14:25:51"
"1985","0","20","0","0","0","0","0","2020-12-06 14:25:51"
"1986","34","0","0","0","0","0","0","2020-12-06 14:25:51"
"1987","0","0","0","0","0","87","0","2020-12-06 14:25:52"
"1988","0","0","0","0","37","0","0","2020-12-06 14:25:52"
"1989","0","25","0","0","0","0","0","2020-12-06 14:25:52"
"1990","31","0","0","0","0","0","0","2020-12-06 14:25:52"
"1991","0","0","0","0","0","0","OFF","2020-12-06 14:25:53"
"1992","0","0","0","OFF","0","0","0","2020-12-06 14:25:53"
"1993","0","0","0","0","0","49","0","2020-12-06 14:25:53"
"1994","0","0","0","0","20","0","0","2020-12-06 14:25:53"
"1995","0","30","0","0","0","0","0","2020-12-06 14:25:53"
"1996","32","0","0","0","0","0","0","2020-12-06 14:25:53"
"1997","0","0","161","0","0","0","0","2020-12-06 14:25:53"
"1998","0","0","0","0","0","88","0","2020-12-06 14:25:54"
"1999","0","0","0","0","16","0","0","2020-12-06 14:25:54"
"2000","0","25","0","0","0","0","0","2020-12-06 14:25:54"
"2001","33","0","0","0","0","0","0","2020-12-06 14:25:54"
"2002","0","0","0","0","0","93","0","2020-12-06 14:25:55"
"2003","0","0","0","0","19","0","0","2020-12-06 14:25:55"
"2004","0","23","0","0","0","0","0","2020-12-06 14:25:55"
"2005","38","0","0","0","0","0","0","2020-12-06 14:25:55"
"2006","0","0","0","0","0","46","0","2020-12-06 14:25:56"
"2007","0","0","0","0","30","0","0","2020-12-06 14:25:56"
"2008","0","28","0","0","0","0","0","2020-12-06 14:25:56"
"2009","37","0","0","0","0","0","0","2020-12-06 14:25:56"
"2010","0","0","982","0","0","0","0","2020-12-06 14:25:56"
"2011","0","0","0","0","0","48","0","2020-12-06 14:25:57"
"2012","0","0","0","0","54","0","0","2020-12-06 14:25:57"
"2013","0","29","0","0","0","0","0","2020-12-06 14:25:57"
"2014","39","0","0","0","0","0","0","2020-12-06 14:25:57"
"2015","0","0","0","0","0","0","OFF","2020-12-06 14:25:58"
"2016","0","0","0","OFF","0","0","0","2020-12-06 14:25:58"
"2017","0","0","0","0","0","74","0","2020-12-06 14:25:58"
"2018","0","0","0","0","14","0","0","2020-12-06 14:25:58"
"2019","0","30","0","0","0","0","0","2020-12-06 14:25:58"
"2020","40","0","0","0","0","0","0","2020-12-06 14:25:58"
"2021","0","0","0","0","0","91","0","2020-12-06 14:25:59"
"2022","0","0","0","0","23","0","0","2020-12-06 14:25:59"
"2023","0","27","0","0","0","0","0","2020-12-06 14:25:59"
"2024","34","0","0","0","0","0","0","2020-12-06 14:25:59"
"2025","0","0","243","0","0","0","0","2020-12-06 14:25:59"
"2026","0","0","0","0","0","44","0","2020-12-06 14:26:00"
"2027","0","0","0","0","35","0","0","2020-12-06 14:26:00"
"2028","0","29","0","0","0","0","0","2020-12-06 14:26:00"
"2029","30","0","0","0","0","0","0","2020-12-06 14:26:00"
"2030","0","0","0","0","0","49","0","2020-12-06 14:26:01"
"2031","0","0","0","0","13","0","0","2020-12-06 14:26:01"
"2032","0","30","0","0","0","0","0","2020-12-06 14:26:01"
"2033","36","0","0","0","0","0","0","2020-12-06 14:26:01"
"2034","0","0","0","0","0","65","0","2020-12-06 14:26:02"
"2035","0","0","0","0","39","0","0","2020-12-06 14:26:02"
"2036","0","29","0","0","0","0","0","2020-12-06 14:26:02"
"2037","36","0","0","0","0","0","0","2020-12-06 14:26:02"
"2038","0","0","762","0","0","0","0","2020-12-06 14:26:02"
"2039","0","0","0","0","0","0","OFF","2020-12-06 14:26:03"
"2040","0","0","0","ON","0","0","0","2020-12-06 14:26:03"
"2041","0","0","0","0","0","85","0","2020-12-06 14:26:03"
"2042","0","0","0","0","23","0","0","2020-12-06 14:26:03"
"2043","0","23","0","0","0","0","0","2020-12-06 14:26:03"
"2044","38","0","0","0","0","0","0","2020-12-06 14:26:03"
"2045","0","0","0","0","0","64","0","2020-12-06 14:26:04"
"2046","0","0","0","0","14","0","0","2020-12-06 14:26:04"
"2047","0","27","0","0","0","0","0","2020-12-06 14:26:04"
"2048","38","0","0","0","0","0","0","2020-12-06 14:26:04"
"2049","0","0","0","0","0","44","0","2020-12-06 14:26:05"
"2050","0","0","0","0","49","0","0","2020-12-06 14:26:05"
"2051","0","24","0","0","0","0","0","2020-12-06 14:26:05"
"2052","33","0","0","0","0","0","0","2020-12-06 14:26:05"
"2053","0","0","291","0","0","0","0","2020-12-06 14:26:05"
"2054","0","0","0","0","0","45","0","2020-12-06 14:26:06"
"2055","0","0","0","0","56","0","0","2020-12-06 14:26:06"
"2056","0","30","0","0","0","0","0","2020-12-06 14:26:06"
"2057","40","0","0","0","0","0","0","2020-12-06 14:26:06"
"2058","0","0","0","0","0","68","0","2020-12-06 14:26:07"
"2059","0","0","0","0","17","0","0","2020-12-06 14:26:07"
"2060","0","30","0","0","0","0","0","2020-12-06 14:26:07"
"2061","40","0","0","0","0","0","0","2020-12-06 14:26:07"
"2062","0","0","0","0","0","0","OFF","2020-12-06 14:26:08"
"2063","0","0","0","ON","0","0","0","2020-12-06 14:26:08"
"2064","0","0","0","0","0","79","0","2020-12-06 14:26:08"
"2065","0","0","0","0","45","0","0","2020-12-06 14:26:08"
"2066","0","26","0","0","0","0","0","2020-12-06 14:26:08"
"2067","38","0","0","0","0","0","0","2020-12-06 14:26:08"
"2068","0","0","673","0","0","0","0","2020-12-06 14:26:08"
"2069","0","0","0","0","0","82","0","2020-12-06 14:26:09"
"2070","0","0","0","0","59","0","0","2020-12-06 14:26:09"
"2071","0","27","0","0","0","0","0","2020-12-06 14:26:09"
"2072","37","0","0","0","0","0","0","2020-12-06 14:26:09"
"2073","0","0","0","0","0","51","0","2020-12-06 14:26:10"
"2074","0","0","0","0","27","0","0","2020-12-06 14:26:10"
"2075","0","24","0","0","0","0","0","2020-12-06 14:26:10"
"2076","40","0","0","0","0","0","0","2020-12-06 14:26:10"
"2077","0","0","0","0","0","99","0","2020-12-06 14:26:11"
"2078","0","0","0","0","53","0","0","2020-12-06 14:26:11"
"2079","0","22","0","0","0","0","0","2020-12-06 14:26:11"
"2080","34","0","0","0","0","0","0","2020-12-06 14:26:11"
"2081","0","0","146","0","0","0","0","2020-12-06 14:26:11"
"2082","0","0","0","0","0","83","0","2020-12-06 14:26:12"
"2083","0","0","0","0","36","0","0","2020-12-06 14:26:12"
"2084","0","27","0","0","0","0","0","2020-12-06 14:26:12"
"2085","36","0","0","0","0","0","0","2020-12-06 14:26:12"
"2086","0","0","0","0","0","0","OFF","2020-12-06 14:26:13"
"2087","0","0","0","OFF","0","0","0","2020-12-06 14:26:13"
"2088","0","0","0","0","0","59","0","2020-12-06 14:26:13"
"2089","0","0","0","0","18","0","0","2020-12-06 14:26:13"
"2090","0","25","0","0","0","0","0","2020-12-06 14:26:13"
"2091","40","0","0","0","0","0","0","2020-12-06 14:26:13"
"2092","0","0","0","0","0","56","0","2020-12-06 14:26:14"
"2093","0","0","0","0","51","0","0","2020-12-06 14:26:14"
"2094","0","25","0","0","0","0","0","2020-12-06 14:26:14"
"2095","31","0","0","0","0","0","0","2020-12-06 14:26:14"
"2096","0","0","293","0","0","0","0","2020-12-06 14:26:14"
"2097","0","0","0","0","0","62","0","2020-12-06 14:26:15"
"2098","0","0","0","0","23","0","0","2020-12-06 14:26:15"
"2099","0","23","0","0","0","0","0","2020-12-06 14:26:15"
"2100","31","0","0","0","0","0","0","2020-12-06 14:26:15"
"2101","0","0","0","0","0","64","0","2020-12-06 14:26:16"
"2102","0","0","0","0","12","0","0","2020-12-06 14:26:16"
"2103","0","23","0","0","0","0","0","2020-12-06 14:26:16"
"2104","36","0","0","0","0","0","0","2020-12-06 14:26:16"
"2105","0","0","0","0","0","69","0","2020-12-06 14:26:17"
"2106","0","0","0","0","39","0","0","2020-12-06 14:26:17"
"2107","0","21","0","0","0","0","0","2020-12-06 14:26:17"
"2108","38","0","0","0","0","0","0","2020-12-06 14:26:17"
"2109","0","0","727","0","0","0","0","2020-12-06 14:26:17"
"2110","0","0","0","0","0","0","OFF","2020-12-06 14:26:18"
"2111","0","0","0","OFF","0","0","0","2020-12-06 14:26:18"
"2112","0","0","0","0","0","70","0","2020-12-06 14:26:18"
"2113","0","0","0","0","53","0","0","2020-12-06 14:26:18"
"2114","0","22","0","0","0","0","0","2020-12-06 14:26:18"
"2115","32","0","0","0","0","0","0","2020-12-06 14:26:18"
"2116","0","0","0","0","0","67","0","2020-12-06 14:26:19"
"2117","0","0","0","0","25","0","0","2020-12-06 14:26:19"
"2118","0","24","0","0","0","0","0","2020-12-06 14:26:19"
"2119","37","0","0","0","0","0","0","2020-12-06 14:26:19"
"2120","0","0","0","0","0","56","0","2020-12-06 14:26:20"
"2121","0","0","0","0","25","0","0","2020-12-06 14:26:20"
"2122","0","27","0","0","0","0","0","2020-12-06 14:26:20"
"2123","36","0","0","0","0","0","0","2020-12-06 14:26:20"
"2124","0","0","644","0","0","0","0","2020-12-06 14:26:20"
"2125","0","0","0","0","0","69","0","2020-12-06 14:26:21"
"2126","0","0","0","0","7","0","0","2020-12-06 14:26:21"
"2127","0","26","0","0","0","0","0","2020-12-06 14:26:21"
"2128","38","0","0","0","0","0","0","2020-12-06 14:26:21"
"2129","0","0","0","0","0","84","0","2020-12-06 14:26:22"
"2130","0","0","0","0","24","0","0","2020-12-06 14:26:22"
"2131","0","27","0","0","0","0","0","2020-12-06 14:26:22"
"2132","30","0","0","0","0","0","0","2020-12-06 14:26:22"
"2133","0","0","0","0","0","0","OFF","2020-12-06 14:26:23"
"2134","0","0","0","ON","0","0","0","2020-12-06 14:26:23"
"2135","0","0","0","0","0","98","0","2020-12-06 14:26:23"
"2136","0","0","0","0","56","0","0","2020-12-06 14:26:23"
"2137","0","30","0","0","0","0","0","2020-12-06 14:26:23"
"2138","0","0","111","0","0","0","0","2020-12-06 14:26:23"
"2139","33","0","0","0","0","0","0","2020-12-06 14:26:24"
"2140","0","0","0","0","0","94","0","2020-12-06 14:26:24"
"2141","0","0","0","0","46","0","0","2020-12-06 14:26:24"
"2142","0","30","0","0","0","0","0","2020-12-06 14:26:24"
"2143","34","0","0","0","0","0","0","2020-12-06 14:26:25"
"2144","0","0","0","0","0","97","0","2020-12-06 14:26:25"
"2145","0","0","0","0","52","0","0","2020-12-06 14:26:25"
"2146","0","24","0","0","0","0","0","2020-12-06 14:26:25"
"2147","36","0","0","0","0","0","0","2020-12-06 14:26:26"
"2148","0","0","0","0","0","51","0","2020-12-06 14:26:26"
"2149","0","0","0","0","21","0","0","2020-12-06 14:26:26"
"2150","0","20","0","0","0","0","0","2020-12-06 14:26:26"
"2151","0","0","944","0","0","0","0","2020-12-06 14:26:26"
"2152","38","0","0","0","0","0","0","2020-12-06 14:26:27"
"2153","0","0","0","0","0","72","0","2020-12-06 14:26:27"
"2154","0","0","0","0","24","0","0","2020-12-06 14:26:27"
"2155","0","21","0","0","0","0","0","2020-12-06 14:26:27"
"2156","40","0","0","0","0","0","0","2020-12-06 14:26:28"
"2157","0","0","0","0","0","0","ON","2020-12-06 14:26:28"
"2158","0","0","0","ON","0","0","0","2020-12-06 14:26:28"
"2159","0","0","0","0","0","63","0","2020-12-06 14:26:28"
"2160","0","0","0","0","45","0","0","2020-12-06 14:26:28"
"2161","0","25","0","0","0","0","0","2020-12-06 14:26:28"
"2162","38","0","0","0","0","0","0","2020-12-06 14:26:29"
"2163","0","0","0","0","0","100","0","2020-12-06 14:26:29"
"2164","0","0","0","0","27","0","0","2020-12-06 14:26:29"
"2165","0","25","0","0","0","0","0","2020-12-06 14:26:29"
"2166","0","0","888","0","0","0","0","2020-12-06 14:26:29"
"2167","30","0","0","0","0","0","0","2020-12-06 14:26:30"
"2168","0","0","0","0","0","100","0","2020-12-06 14:26:30"
"2169","0","0","0","0","27","0","0","2020-12-06 14:26:30"
"2170","0","28","0","0","0","0","0","2020-12-06 14:26:30"
"2171","37","0","0","0","0","0","0","2020-12-06 14:26:31"
"2172","0","0","0","0","0","66","0","2020-12-06 14:26:31"
"2173","0","0","0","0","20","0","0","2020-12-06 14:26:31"
